NOM	_1891_1900	_1901_1910	_1911_1920	_1921_1930	_1931_1940	_1941_1950	_1951_1960	_1961_1970	_1971_1980	_1981_1990	_1991_2000
FONTANNE	4	3	4	7	0	5	4	1	4	2	1
FONTANO	4	3	3	7	11	14	18	29	12	13	8
FONTANON	7	8	8	25	6	7	22	9	2	16	10
FONTANT	6	4	2	11	5	1	6	9	4	6	18
FONTANY	2	25	15	13	24	30	12	23	33	19	24
FONTAO	0	0	0	0	2	0	0	11	16	11	18
FONTARIVE	4	3	2	3	2	5	4	4	6	6	2
FONTARNOU	1	5	5	3	2	6	0	4	3	0	2
FONTAS	14	21	12	16	16	26	24	25	16	17	7
FONTAYNE	12	22	24	24	21	36	28	39	32	21	17
FONTAYNES	6	13	14	9	4	8	3	8	2	4	9
FONTBONNAT	7	8	2	10	7	2	6	12	5	6	3
FONTBONNE	32	61	64	93	46	81	81	71	62	54	53
FONTBOSTIER	3	6	4	3	5	0	4	4	0	5	5
FONTCHASTAGNIER	2	6	2	3	4	10	10	5	4	3	6
FONTE	8	20	20	29	24	28	59	65	70	59	57
FONTEBASSO	0	0	1	4	6	5	28	21	15	13	7
FONTECAVE	1	6	7	3	1	6	4	1	6	6	0
FONTEILLE	5	11	19	10	6	18	10	15	20	8	8
FONTEILLES	7	7	19	13	4	4	7	7	5	2	5
FONTEIX	36	51	33	26	34	47	40	57	44	47	28
FONTELAYE	3	0	2	2	1	4	7	3	5	6	0
FONTELLE	3	3	6	3	6	13	2	11	13	5	7
FONTELLES	0	1	0	0	5	1	2	17	2	5	11
FONTELLINE	1	4	6	2	7	11	6	14	9	13	5
FONTELLINI	0	0	2	1	4	3	6	8	7	11	5
FONTENAILLE	1	2	2	2	4	1	7	4	1	5	9
FONTENAIS	3	4	1	8	3	3	7	1	6	4	2
FONTENAS	15	21	26	33	23	36	39	34	23	26	31
FONTENAT	0	7	4	3	3	4	1	2	2	1	3
FONTENAUD	21	25	17	36	22	29	48	33	21	32	19
FONTENAULT	0	6	2	3	3	4	1	7	2	2	6
FONTENAY	41	52	58	78	81	77	113	95	61	95	74
FONTENEAU	293	436	364	522	521	658	804	774	721	629	551
FONTENEAUD	5	1	3	6	4	8	4	10	5	5	6
FONTENEL	9	6	4	6	10	5	4	12	10	3	2
FONTENELLE	51	93	95	98	103	128	162	170	147	150	136
FONTENETTE	8	8	8	4	6	12	7	8	8	5	3
FONTENEY	1	1	6	3	2	4	1	4	4	2	5
FONTENIAUD	1	0	0	7	2	3	14	5	8	17	5
FONTENIER	24	27	24	44	32	46	43	34	52	33	32
FONTENIL	10	16	14	17	19	24	17	36	12	16	22
FONTENILLE	47	68	48	58	52	80	60	83	48	44	69
FONTENILLES	7	4	0	5	2	4	3	2	3	0	1
FONTENIT	9	27	22	31	31	58	57	67	54	46	38
FONTENOY	24	18	14	30	21	28	36	38	35	35	30
FONTENY	37	48	54	59	36	83	65	59	85	45	34
FONTERAILLE	1	7	4	4	1	5	0	5	6	0	4
FONTERAY	5	3	6	13	0	3	21	6	9	9	5
FONTERET	8	20	14	16	16	28	26	17	19	23	12
FONTERS	1	2	4	8	2	6	4	3	8	11	4
FONTES	112	152	137	173	147	197	206	224	285	202	181
FONTESSE	3	4	11	14	12	22	27	11	12	14	11
FONTET	7	6	0	3	4	6	4	1	7	2	3
FONTEYN	2	9	3	5	2	3	3	0	0	1	2
FONTEYNE	17	30	36	39	31	50	41	54	57	37	52
FONTEYRAUD	4	5	6	9	8	9	15	19	12	10	7
FONTEZ	8	10	11	21	13	15	22	25	21	15	15
FONTFREYDE	4	10	6	13	4	7	12	2	14	4	3
FONTGARNAND	5	3	1	5	3	7	5	4	6	5	2
FONTI	0	0	2	6	5	7	23	39	34	53	34
FONTIBUS	3	5	12	11	10	15	9	11	13	6	10
FONTICELLI	1	6	4	4	2	7	4	2	3	0	5
FONTICH	0	2	8	10	1	6	5	0	7	5	0
FONTIER	11	12	4	10	12	11	6	17	13	5	16
FONTILLE	6	4	3	5	3	2	5	3	0	2	1
FONTIMPE	5	11	8	16	21	13	29	16	17	20	13
FONTIN	4	6	4	9	3	5	10	4	5	11	6
FONTINELLE	1	4	4	3	7	1	0	4	0	1	5
FONTINHA	0	0	0	0	0	0	0	0	16	12	4
FONTINY	2	3	5	10	9	5	6	7	3	0	4
FONTMARTY	3	1	6	4	7	5	3	3	2	3	2
FONTMORIN	0	4	7	5	8	5	6	7	5	8	4
FONTOIN	1	4	3	3	3	7	3	5	3	3	2
FONTOLIVE	1	4	4	2	4	6	5	7	3	0	1
FONTON	3	9	17	22	13	27	23	25	19	12	21
FONTORBE	4	15	6	24	7	13	11	5	17	9	12
FONTORBES	7	18	12	28	21	14	18	20	10	5	14
FONTOURA	0	0	0	0	0	0	0	5	27	15	8
FONTOURCY	4	12	10	9	7	7	8	7	3	2	5
FONTOVA	2	3	3	5	8	9	7	8	4	6	4
FONTOWICZ	0	0	0	0	4	2	7	3	6	5	4
FONTRAILLE	3	5	0	4	2	0	1	9	2	3	3
FONTREL	0	0	7	4	8	2	4	1	2	2	2
FONTRIER	2	0	0	2	10	14	6	14	20	11	10
FONTROBERT	5	8	3	6	3	5	7	10	1	9	9
FONTROUGE	3	10	7	5	3	10	5	12	7	11	3
FONTS	1	2	2	5	1	4	5	4	8	5	3
FONTUGNE	31	36	25	43	50	55	53	58	30	36	29
FONTVERNE	0	0	3	4	3	4	4	5	4	4	1
FONTVIEILLE	62	84	70	71	63	87	59	57	72	39	45
FONTVIELLE	6	11	3	13	23	15	9	27	4	12	25
FONTY	22	42	40	50	53	42	50	48	32	33	35
FONTYN	4	5	2	6	2	6	12	6	15	14	12
FONVERNE	0	5	1	5	3	6	4	5	2	9	1
FONVIEILLE	58	93	77	102	69	86	111	82	84	89	72
FONVIELLE	10	22	18	11	23	21	19	15	23	16	12
FONZES	8	12	8	10	8	5	11	7	6	2	10
FONZO	0	2	2	4	2	1	5	3	4	7	2
FOOR	2	1	8	9	3	10	13	12	19	14	11
FOORT	0	12	6	4	18	13	16	14	13	17	12
FOOS	9	19	15	15	22	34	26	26	28	21	31
FOPPA	0	3	2	2	6	7	5	9	4	0	5
FOPPOLI	0	1	3	5	8	6	10	9	7	6	6
